timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761482275170,296,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7081,text,false,,2599,0,6548,11291,http://localhost/get,0,0,0
1761482275155,309,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7079,text,false,,2599,0,6545,11288,http://localhost/get,0,0,0
1761482275468,25,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6512,11232,http://localhost/post,0,0,0
1761482275464,25,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7082,text,false,,2599,0,6523,11243,http://localhost/get,0,0,1
1761482275467,30,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6498,11213,http://localhost/post,0,0,0
1761482275473,25,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6493,11203,http://localhost/post,0,0,0
1761482275473,29,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-555,text,false,,2599,0,6482,11188,http://localhost/put,0,0,0
1761482275474,34,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-483,text,false,,2599,0,6471,11164,http://localhost/put,0,0,0
1761482275113,29,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7078,text,false,,2599,0,6619,11411,http://localhost/get,0,0,0
1761482275112,29,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7077,text,false,,2599,0,6618,11410,http://localhost/get,0,0,0
1761482275095,46,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2315,text,false,,2599,0,6618,11410,http://localhost/get,0,0,17
1761482275486,27,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1455,text,false,,2599,0,6464,11151,http://localhost/get,0,0,0
1761482275112,29,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6618,11410,http://localhost/get,0,0,0
1761482275473,41,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7083,text,false,,2599,0,6464,11148,http://localhost/get,0,0,0
1761482275077,39,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7076,text,false,,2599,0,6618,11410,http://localhost/get,0,0,0
1761482275051,44,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3023,text,false,,2599,0,6621,11417,http://localhost/get,0,0,0
1761482275053,25,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7074,text,false,,2599,0,6621,11417,http://localhost/get,0,0,1
1761482275032,27,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7075,text,false,,2599,0,6621,11417,http://localhost/get,0,0,1
1761482275009,43,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7071,text,false,,2599,0,6624,11429,http://localhost/get,0,0,17
1761482275493,32,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6447,11122,http://localhost/put,0,0,1
1761482275465,60,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7084,text,false,,2599,0,6447,11122,http://localhost/get,0,0,0
1761482275170,355,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7080,text,false,,2599,0,6447,11122,http://localhost/get,0,0,306
1761482275170,297,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2930,text,false,,2599,0,6553,11298,http://localhost/get,0,0,0
1761482275476,55,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6433,11105,http://localhost/post,0,0,0
1761482275467,59,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6444,11119,http://localhost/put,0,0,0
1761482275497,36,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6426,11097,http://localhost/put,0,0,0
1761482275502,38,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-555,text,false,,2599,0,6417,11085,http://localhost/patch,0,0,0
1761482275502,38,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7085,text,false,,2599,0,6417,11085,http://localhost/get,0,0,0
1761482275498,44,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6416,11084,http://localhost/put,0,0,0
1761482275514,31,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6416,11083,http://localhost/post,0,0,0
1761482275526,24,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6416,11083,http://localhost/patch,0,0,0
1761482275513,39,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1455,text,false,,2599,0,6415,11081,http://localhost/post,0,0,1
1761482275537,23,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7087,text,false,,2599,0,6408,11074,http://localhost/get,0,0,0
1761482275537,23,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7086,text,false,,2599,0,6408,11074,http://localhost/get,0,0,2
1761482275542,25,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6400,11066,http://localhost/patch,0,0,1
1761482275533,35,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6400,11064,http://localhost/patch,0,0,0
1761482275533,36,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6400,11063,http://localhost/patch,0,0,0
1761482275509,68,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-483,text,false,,2599,0,6396,11050,http://localhost/patch,0,0,0
1761482275528,50,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2315,text,false,,2599,0,6396,11050,http://localhost/post,0,0,0
1761482275540,39,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-555,text,false,,2599,0,6396,11050,http://localhost/delete,0,0,0
1761482275546,36,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6396,11048,http://localhost/put,0,0,0
1761482275531,54,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6395,11047,http://localhost/put,0,0,0
1761482275550,37,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6395,11047,http://localhost/delete,0,0,0
1761482275567,26,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6388,11035,http://localhost/delete,0,0,0
1761482275569,25,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6388,11035,http://localhost/delete,0,0,0
1761482275568,26,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6388,11035,http://localhost/delete,0,0,1
1761482275553,49,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1455,text,false,,2599,0,6384,11027,http://localhost/put,0,0,0
1761482275578,26,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-483,text,false,,2599,0,6382,11021,http://localhost/delete,0,0,0
1761482275578,27,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2315,text,false,,2599,0,6382,11020,http://localhost/put,0,0,1
1761482275586,36,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6371,10990,http://localhost/patch,0,0,0
1761482275594,28,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6371,10990,http://localhost/get,0,0,0
1761482275588,40,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6366,10981,http://localhost/get,0,0,0
1761482275603,27,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1455,text,false,,2599,0,6365,10980,http://localhost/patch,0,0,0
1761482275600,32,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6361,10976,http://localhost/get,0,0,0
1761482275605,29,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2315,text,false,,2599,0,6361,10976,http://localhost/patch,0,0,1
1761482275579,58,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-555,text,false,,2599,0,6356,10971,http://localhost/get,0,0,0
1761482275594,45,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6348,10963,http://localhost/get,0,0,0
1761482275622,29,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6337,10946,http://localhost/post,0,0,0
1761482275604,48,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-483,text,false,,2599,0,6336,10944,http://localhost/get,0,0,1
1761482275611,42,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7088,text,false,,2599,0,6335,10943,http://localhost/get,0,0,0
1761482275622,33,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6334,10942,http://localhost/delete,0,0,0
1761482275630,29,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1455,text,false,,2599,0,6331,10939,http://localhost/delete,0,0,0
1761482275612,47,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7089,text,false,,2599,0,6331,10939,http://localhost/get,0,0,0
1761482275630,30,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6331,10939,http://localhost/post,0,0,0
1761482275640,24,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6320,10925,http://localhost/post,0,0,0
1761482275638,32,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2315,text,false,,2599,0,6319,10920,http://localhost/delete,0,0,0
1761482275638,40,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-555,text,false,,2599,0,6317,10917,http://localhost/post,0,0,0
1761482275583,97,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6317,10917,http://localhost/patch,0,0,1
1761482275665,22,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6316,10912,http://localhost/put,0,0,0
1761482275663,24,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7090,text,false,,2599,0,6316,10912,http://localhost/get,0,0,0
1761482275660,27,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1455,text,false,,2599,0,6316,10912,http://localhost/get,0,0,0
1761482275651,38,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6315,10910,http://localhost/put,0,0,0
1761482275666,23,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7091,text,false,,2599,0,6315,10910,http://localhost/get,0,0,0
1761482275633,60,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6314,10909,http://localhost/post,0,0,0
1761482275655,40,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6313,10908,http://localhost/get,0,0,1
1761482275653,46,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-483,text,false,,2599,0,6314,10904,http://localhost/post,0,0,0
1761482275680,27,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6315,10898,http://localhost/delete,0,0,0
1761482275693,24,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6315,10897,http://localhost/put,0,0,0
1761482275687,30,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6315,10897,http://localhost/patch,0,0,1
1761482275660,58,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6315,10897,http://localhost/put,0,0,0
1761482275690,27,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6315,10897,http://localhost/patch,0,0,0
1761482275699,20,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-483,text,false,,2599,0,6315,10897,http://localhost/put,0,0,0
1761482275695,27,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6313,10895,http://localhost/post,0,0,1
1761482275679,46,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-555,text,false,,2599,0,6314,10896,http://localhost/put,0,0,0
1761482275688,38,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1455,text,false,,2599,0,6314,10896,http://localhost/post,0,0,0
1761482275703,25,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7093,text,false,,2599,0,6314,10896,http://localhost/get,0,0,1
1761482275698,35,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7092,text,false,,2599,0,6314,10896,http://localhost/get,0,0,0
1761482275670,69,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2315,text,false,,2599,0,6316,10898,http://localhost/get,0,0,0
1761482275718,26,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6319,10901,http://localhost/delete,0,0,0
1761482275718,27,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6319,10901,http://localhost/patch,0,0,0
1761482275724,23,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7094,text,false,,2599,0,6319,10901,http://localhost/get,0,0,1
1761482275707,44,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6318,10900,http://localhost/get,0,0,0
1761482275723,29,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6318,10900,http://localhost/put,0,0,0
1761482275720,34,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-483,text,false,,2599,0,6318,10900,http://localhost/patch,0,0,0
1761482275718,42,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6318,10900,http://localhost/patch,0,0,0
1761482275718,42,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6318,10900,http://localhost/delete,0,0,0
1761482275732,29,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7095,text,false,,2599,0,6319,10901,http://localhost/get,0,0,1
1761482275739,24,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2315,text,false,,2599,0,6318,10900,http://localhost/post,0,0,1
1761482275737,27,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7098,text,false,,2599,0,6318,10900,http://localhost/get,0,0,0
1761482275726,39,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-555,text,false,,2599,0,6317,10899,http://localhost/patch,0,0,0
1761482275746,23,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6318,10900,http://localhost/delete,0,0,0
1761482275740,32,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7097,text,false,,2599,0,6318,10900,http://localhost/get,0,0,0
1761482275752,28,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6315,10897,http://localhost/patch,0,0,0
1761482275744,40,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6314,10896,http://localhost/get,0,0,0
1761482275736,48,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7096,text,false,,2599,0,6315,10897,http://localhost/get,0,0,0
1761482275752,34,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6314,10896,http://localhost/post,0,0,0
1761482275737,52,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7099,text,false,,2599,0,6316,10898,http://localhost/get,0,0,0
1761482275762,29,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7103,text,false,,2599,0,6316,10898,http://localhost/get,0,0,0
1761482275769,23,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6316,10898,http://localhost/get,0,0,1
1761482275726,67,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1455,text,false,,2599,0,6315,10897,http://localhost/put,0,0,1
1761482275744,50,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7101,text,false,,2599,0,6315,10897,http://localhost/get,0,0,1
1761482275773,26,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7105,text,false,,2599,0,6310,10892,http://localhost/get,0,0,0
1761482275776,24,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7106,text,false,,2599,0,6310,10892,http://localhost/get,0,0,1
1761482275794,47,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1455,text,false,,2599,0,6310,10892,http://localhost/patch,0,0,0
1761482275780,59,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6310,10892,http://localhost/delete,0,0,0
1761482275760,79,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6310,10892,http://localhost/delete,0,0,0
1761482275764,78,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2315,text,false,,2599,0,6310,10892,http://localhost/put,0,0,0
1761482275766,36,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7104,text,false,,2599,0,6311,10893,http://localhost/get,0,0,1
1761482275766,78,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-555,text,false,,2599,0,6311,10893,http://localhost/delete,0,0,0
1761482275795,49,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7113,text,false,,2599,0,6312,10894,http://localhost/get,0,0,0
1761482275798,41,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7110,text,false,,2599,0,6309,10890,http://localhost/get,0,0,0
1761482275781,58,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7107,text,false,,2599,0,6305,10885,http://localhost/get,0,0,0
1761482275787,52,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6304,10883,http://localhost/put,0,0,0
1761482275785,55,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6304,10883,http://localhost/post,0,0,0
1761482275785,55,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7108,text,false,,2599,0,6304,10883,http://localhost/get,0,0,0
1761482275761,78,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7102,text,false,,2599,0,6302,10879,http://localhost/get,0,0,0
1761482275792,48,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,6301,10878,http://localhost/post,0,0,1
1761482275760,80,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6301,10878,http://localhost/get,0,0,0
1761482275755,85,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-483,text,false,,2599,0,6301,10878,http://localhost/delete,0,0,0
1761482275790,50,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7109,text,false,,2599,0,6301,10877,http://localhost/get,0,0,0
1761482275840,24,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-992,text,false,,2599,0,6300,10876,http://localhost/get,0,0,0
1761482275743,97,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7100,text,false,,2599,0,6300,10876,http://localhost/get,0,0,1
1761482275840,28,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-360,text,false,,2599,0,6302,10874,http://localhost/get,0,0,0
1761482275845,22,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7114,text,false,,2599,0,6300,10874,http://localhost/get,0,0,0
1761482275799,70,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7111,text,false,,2599,0,6301,10873,http://localhost/get,0,0,42
1761482275844,27,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-555,text,false,,2599,0,6300,10872,http://localhost/get,0,0,0
1761482275844,27,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7112,text,false,,2599,0,6301,10873,http://localhost/get,0,0,0
1761482275846,25,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6300,10872,http://localhost/get,0,0,0
1761482275847,25,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-42,text,false,,2599,0,6300,10871,http://localhost/get,0,0,0
1761482275843,33,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7115,text,false,,2599,0,6303,10873,http://localhost/get,0,0,1
1761482275860,26,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6299,10864,http://localhost/post,0,0,0
1761482275871,21,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7117,text,false,,2599,0,6300,10865,http://localhost/get,0,0,1
1761482275868,32,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7116,text,false,,2599,0,6299,10862,http://localhost/get,0,0,0
1761482275856,46,PATCH Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6300,10862,http://localhost/patch,0,0,0
1761482275869,34,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-360,text,false,,2599,0,6301,10863,http://localhost/post,0,0,0
1761482275866,38,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-992,text,false,,2599,0,6301,10863,http://localhost/post,0,0,0
1761482275856,48,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1180,text,false,,2599,0,6301,10863,http://localhost/put,0,0,0
1761482275887,33,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-2039,text,false,,2599,0,6302,10864,http://localhost/put,0,0,0
1761482275898,23,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7125,text,false,,2599,0,6303,10865,http://localhost/get,0,0,0
1761482275873,51,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7119,text,false,,2599,0,6303,10865,http://localhost/get,0,0,1
1761482275857,67,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1421,text,false,,2599,0,6303,10865,http://localhost/get,0,0,0
1761482275902,22,DELETE Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1202,text,false,,2599,0,6302,10864,http://localhost/delete,0,0,0
1761482275903,21,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7129,text,false,,2599,0,6303,10865,http://localhost/get,0,0,0
1761482275902,24,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7127,text,false,,2599,0,6301,10863,http://localhost/get,0,0,0
1761482275860,68,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-483,text,false,,2599,0,6300,10862,http://localhost/get,0,0,0
1761482275872,56,POST Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1142,text,false,,2599,0,6300,10862,http://localhost/post,0,0,0
1761482275903,25,PUT Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-360,text,false,,2599,0,6300,10862,http://localhost/put,0,0,1
1761482275884,52,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-7122,text,false,,2599,0,6309,10871,http://localhost/get,0,0,0
